from,to,adj_p_value,log2fc,factor,factor_1,factor_2
GLDS-99,19291,0.0333096,0.205013958,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,,0.000994491,0.717799471,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,319622,0.022326521,0.318954273,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,319187,0.000530445,1.382749167,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,320333,0.03419891,1.301115605,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,,0.001610894,0.962712248,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,,0.038791956,1.127109813,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,,0.008582163,0.531302251,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,68531,0.008380021,0.628105632,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,,0.029535216,0.908767964,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,66503,0.006530182,1.089195539,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,,0.000365806,0.258509983,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,,3.66e-10,0.501079427,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,,0.012622082,1.126802696,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,,0.023098181,0.636038101,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,,0.017599379,0.355504734,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,,0.023098181,0.636038101,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,105661730,0.014103185,1.548184,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,69603,0.037835927,0.490433573,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,727711,0.011054682,0.34448408,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,,0.02762235,1.023613847,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,,0.04417068,0.316199192,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,,0.000685884,0.542932362,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,319152,0.002055904,1.394933293,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,100502745,0.010919072,0.90534627,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,,0.016050599,0.31250324,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,78312,0.003400708,2.665353977,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,20646,0.034203152,0.206804013,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,,0.029535216,1.008738067,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,99889,0.006266096,0.327438435,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,100702,4.35e-19,1.602469841,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,,0.023098181,0.636038101,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,626578,5.27e-50,2.448997203,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,,0.023098181,0.636038101,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,,0.007420823,0.311560401,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,,0.004615129,0.706738145,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,,0.002083598,2.041480865,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,319189,0.015186108,0.410930978,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,,0.022614358,0.318987641,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,,0.049486577,1.295711024,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,,0.038761108,0.213658243,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,100502846,3.59e-07,1.324310817,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,18226,0.04070287,0.195401974,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,105246846,0.001748225,0.701310809,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,,0.039555729,1.34671916,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,,0.035926627,0.461489895,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,,0.035283023,0.972856713,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,,7.17e-06,0.791959548,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,14727,0.006391198,1.024757591,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,110333,0.004804664,0.965814223,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,102635315,0.022115465,0.588946279,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,100502868,0.031539492,0.711216552,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,,0.007755936,1.092319099,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,54339,0.034459061,0.704468709,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,,0.004385419,1.616244381,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,,0.000526447,1.311304118,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,,0.014772159,0.545437014,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,319186,0.002847534,1.909880455,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,,0.014234657,1.299972605,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,319182,0.018338247,0.540623306,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,,0.010682829,0.299235814,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,67045,0.015437175,0.283599212,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,,0.037870151,1.023350641,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,108168397,1.6e-12,3.057773805,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,,0.001278596,1.096471136,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,105246427,0.029798726,0.434948465,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,,4.99e-09,0.388826209,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,,0.014780382,0.35339882,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,,0.017450028,0.929654783,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,,0.013981423,0.264047342,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-99,442846,1.37e-09,6.149735291,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,66355,0.001540906,0.355282771,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,14667,0.011681776,0.347703329,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,19155,0.047563722,0.112554143,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,67951,0.009820822,0.509472225,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,19015|69050,8.24e-12,0.897456208,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,110175,8.89e-06,0.515200081,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,15170,0.009820822,0.362696467,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,192156,0.000259913,0.354039816,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,72043,0.033034124,0.39741122,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,76267,0.004654167,0.376396602,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,71755,0.019276839,0.287903682,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,63873,0.000545649,0.250461227,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,71753,0.047563722,0.586720885,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,23989,0.019158877,0.229021802,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,69077,0.00834398,0.182533949,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,67851,0.015062069,0.264504788,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,69288,0.012402947,0.570952217,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,15353,0.000259913,0.261233952,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,12450,0.00025548,0.342609198,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,68067,0.012031232,0.349577241,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,20787,0.003063244,0.469253092,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,67283,0.017525994,0.264744896,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,217140,0.024691858,0.300820343,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,20493,5.37e-05,1.229732741,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,217830,0.001454697,0.376232984,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,105349,0.018163444,1.283083904,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,380836,0.035591825,0.300456939,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,54326,0.000518755,0.347546116,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,15357,0.009820822,0.559174776,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,20775,0.003387844,0.3692715,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,12737,0.017166212,0.307521905,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,14787,0.000686995,0.40168522,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,72168,0.001162397,0.491310043,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,22042,0.041381597,0.656449643,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,12575,0.00054902,0.927588512,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,332942,0.000436949,0.792479367,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,171429,0.021949877,0.582517342,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,66058,0.001095116,0.240540112,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,224805,0.004828899,0.277412051,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,64385,0.029125911,0.706265718,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,240334,0.013697377,0.344703271,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,13660,0.011557271,0.321037972,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,71670,0.020163171,0.460601225,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,67573,0.000545066,0.78237226,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,66940,0.004089891,0.334449389,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,214951,0.018991083,0.51729761,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,18143,1.53e-16,1.435918315,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,271711,0.00035542,0.910307766,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,111175,0.009820822,0.485692579,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,22145,0.013793222,0.473225818,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,13136,0.048306672,0.394858029,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,56075,0.029847273,0.323490107,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,14571,0.000104413,0.590733692,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,16403,8.32e-08,0.456489231,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,12235,0.036549753,1.087573077,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,13555,0.042316711,0.495707319,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,16905,0.046560785,0.199897625,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,16552,9.16e-05,0.383423812,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,67621,0.033034124,0.323538652,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,74246,0.000846755,0.511649461,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,20348,0.037701204,0.364027673,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,213649,0.017864466,0.448937717,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,230972,0.012968251,0.171401935,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,81840,0.047943026,0.668620774,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,18125,0.004537777,0.670235261,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,30841,0.016474267,0.375610364,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,11461,0.023564105,0.222978988,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,67397,0.018843554,0.160407864,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,27053,0.001622006,0.79235103,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,20336,0.00511062,0.304591898,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,65963,0.021383838,0.210910393,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,53857,0.035635182,0.726456709,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,68981,0.020401162,0.319237296,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,23991,0.009829452,0.230068961,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,74041,0.00899944,0.884965035,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,71960,0.015486527,0.293304229,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,26939,0.049333429,0.296468888,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,15185,0.038228562,0.168714452,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,83453,0.018374474,0.86272256,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,18194,0.012451212,0.376683905,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,234199,0.004089891,0.708932554,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,26992,0.030491061,0.277021299,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,234564,0.024866455,0.643611039,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,52815,0.045973881,0.322419605,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,30806,0.002677379,1.328077936,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,68801,0.029361593,0.204990102,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,80907,0.037043407,0.267668702,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,26432,0.038546453,0.289262846,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,23959,0.000892168,0.382251079,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,64085,0.047607709,0.362083038,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,16483,0.001495912,1.461689061,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,121021,0.0045876,0.24138531,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,14916,0.046331628,0.403893899,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,67664,0.025681271,0.456410655,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,211446,0.048306672,0.176453528,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,245527,0.045973881,0.553659889,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,70757,0.021949877,0.317912027,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,72535,0.019734162,0.576239232,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,230088,0.033034124,0.229499804,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,227613,0.007772934,0.47961738,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,233067,0.035425266,0.229531596,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,103836,0.023238197,0.376012031,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,60322,0.026003077,0.576257371,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,76306,0.006988242,0.405616024,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,51788,0.018234881,0.159547116,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,18816,4.23e-06,0.754375145,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,68728,0.000518755,0.286394951,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,68352,0.017000726,0.428812195,spaceflight_v_ground_control,spaceflight,ground_control
